INFO 2025-03-24 17:32:14,068 basehttp "GET /api/auth/validate-token/ HTTP/1.1" 200 118
INFO 2025-03-24 17:32:44,023 basehttp "GET /api/auth/validate-token/ HTTP/1.1" 200 118
INFO 2025-03-24 17:33:44,039 basehttp "GET /api/auth/validate-token/ HTTP/1.1" 200 118
INFO 2025-03-24 17:34:02,758 basehttp "GET /api/events/?plannerOnly=true HTTP/1.1" 200 1006
INFO 2025-03-24 17:34:02,851 basehttp "GET /api/events/e2a9ec10-65c0-4ca5-b818-a29aceb20c91/ HTTP/1.1" 200 612
INFO 2025-03-24 17:34:02,851 basehttp "GET /api/events/d21b0738-8c6c-446a-8433-4a99c16f690c/ HTTP/1.1" 200 609
INFO 2025-03-24 17:34:02,856 basehttp "GET /api/events/dd002b13-2ac3-44d6-95fb-459e50e49e10/ HTTP/1.1" 200 663
INFO 2025-03-24 17:34:14,023 basehttp "OPTIONS /api/auth/validate-token/ HTTP/1.1" 200 0
INFO 2025-03-24 17:34:14,033 basehttp "GET /api/auth/validate-token/ HTTP/1.1" 200 118
INFO 2025-03-24 17:34:19,221 basehttp "GET /api/categories/ HTTP/1.1" 200 51
INFO 2025-03-24 17:34:19,231 basehttp "GET /api/categories/ HTTP/1.1" 200 51
INFO 2025-03-24 17:34:44,027 basehttp "GET /api/auth/validate-token/ HTTP/1.1" 200 118
INFO 2025-03-24 17:35:14,029 basehttp "GET /api/auth/validate-token/ HTTP/1.1" 200 118
INFO 2025-03-24 17:35:44,042 basehttp "GET /api/auth/validate-token/ HTTP/1.1" 200 118
INFO 2025-03-24 17:36:13,650 basehttp "GET /api/auth/validate-token/ HTTP/1.1" 200 118
INFO 2025-03-24 17:36:20,732 basehttp "GET /media/event_images/much_punches___one_punch_man_wallpaper_by_deto15_dajafem_3dzvoDq.png HTTP/1.1" 304 0
INFO 2025-03-24 17:36:44,029 basehttp "GET /api/auth/validate-token/ HTTP/1.1" 200 118
INFO 2025-03-24 17:37:13,541 basehttp "GET /api/auth/validate-token/ HTTP/1.1" 200 118
INFO 2025-03-24 17:37:44,048 basehttp "GET /api/auth/validate-token/ HTTP/1.1" 200 118
INFO 2025-03-24 17:38:13,546 basehttp "GET /api/auth/validate-token/ HTTP/1.1" 200 118
INFO 2025-03-24 17:38:44,034 basehttp "GET /api/auth/validate-token/ HTTP/1.1" 200 118
INFO 2025-03-24 17:39:14,038 basehttp "GET /api/auth/validate-token/ HTTP/1.1" 200 118
